game, current_winner1, current_winner2, current_loser1, current_loser2, winner_mean, loser_mean, phat
2931, 104871, 103997, 104571, 104504, 1524.691, 1475.309, 0.5000
2932, 104471, 104249, 105657, 102565, 1576.429, 1479.137, 0.5861
2933, 104735, 104252, 103540, 103929, 1522.747, 1449.516, 0.5422
2934, 103455, 102987, 104465, 103811, 1590.850, 1421.926, 0.7064
2935, 103018, 102110, 104136, 103577, 1733.305, 1533.533, 0.7514
2936, 104719, 104043, 102405, 102800, 1662.152, 1514.067, 0.6754
2937, 103586, 103690, 103529, 103828, 1583.295, 1481.727, 0.6252
2938, 102963, 104486, 103455, 102987, 1643.361, 1580.208, 0.5717
2939, 103859, 104926, 104735, 104252, 1548.388, 1499.751, 0.5038
2940, 104871, 103997, 104600, 104693, 1551.487, 1551.662, 0.4316
2941, 103080, 103459, 104471, 104249, 1558.661, 1555.688, 0.4366
2942, 103586, 103690, 103018, 102110, 1587.034, 1728.315, 0.2966
2943, 104719, 104043, 103594, 103580, 1668.771, 1608.665, 0.5644
2944, 102963, 104486, 103080, 103459, 1645.351, 1541.018, 0.6195
2945, 104871, 103997, 103859, 104926, 1573.116, 1526.776, 0.5045
2946, 103586, 103690, 104719, 104043, 1590.242, 1659.415, 0.3845
2947, 102963, 104486, 104871, 103997, 1647.421, 1555.772, 0.6025
2948, 102886, 104583, 105062, 104660, 1628.223, 1482.650, 0.6725
2949, 104460, 102565, 103594, 103580, 1534.052, 1596.858, 0.3485
2950, 103598, 101868, 104136, 103577, 1530.577, 1521.884, 0.4707
2951, 108701, 104857, 104978, 105906, 1546.739, 1476.958, 0.5516
2952, 104897, 102864, 103163, 104332, 1562.468, 1465.507, 0.5898
2953, 105227, 103735, 104594, 106071, 1537.126, 1451.474, 0.5766
2954, 104268, 105053, 103455, 102987, 1381.074, 1561.630, 0.2155
2955, 102306, 104679, 104571, 104022, 1530.275, 1547.194, 0.4021
2956, 103529, 103828, 105671, 105311, 1495.206, 1473.046, 0.4737
2957, 103863, 104797, 103780, 103946, 1522.483, 1530.382, 0.4493
2958, 103080, 104249, 102965, 104159, 1525.505, 1485.928, 0.4922
2959, 102382, 103543, 104262, 103893, 1569.686, 1455.159, 0.6151
2960, 103540, 103929, 103762, 104071, 1474.314, 1471.396, 0.4279
2961, 103953, 103730, 104523, 105155, 1524.691, 1475.309, 0.5000
2962, 104755, 104273, 103876, 105051, 1545.278, 1476.861, 0.5380
2963, 104600, 104693, 104620, 105077, 1565.539, 1460.206, 0.6031
2964, 102963, 104486, 105831, 104067, 1648.965, 1483.969, 0.7003
2965, 103822, 104330, 103782, 105041, 1580.724, 1479.413, 0.6086
2966, 102968, 103544, 103617, 103938, 1548.325, 1477.066, 0.5629
2967, 103110, 104586, 103859, 108990, 1517.823, 1459.514, 0.5392
2968, 104665, 104198, 104592, 105677, 1455.873, 1469.978, 0.4114
2969, 104471, 105099, 103327, 105332, 1528.472, 1475.596, 0.5106
2970, 104465, 103811, 104312, 103835, 1438.858, 1459.789, 0.4107
2971, 102886, 104583, 105227, 103735, 1631.986, 1526.571, 0.6282
2972, 108701, 104857, 104897, 102864, 1559.189, 1544.588, 0.4774
2973, 104460, 102565, 104268, 105053, 1548.296, 1372.303, 0.7069
2974, 103598, 101868, 102306, 104679, 1545.709, 1506.528, 0.5004
2975, 103529, 103828, 104600, 104693, 1510.463, 1544.887, 0.4001
2976, 104755, 104273, 103080, 104249, 1563.530, 1503.411, 0.5284
2977, 102382, 103543, 103953, 103730, 1585.646, 1504.159, 0.5644
2978, 103863, 104797, 103540, 103929, 1534.173, 1456.091, 0.5689
2979, 104665, 104198, 102963, 104486, 1479.844, 1644.985, 0.2476
2980, 103822, 104330, 103459, 104534, 1584.628, 1479.689, 0.6141
2981, 102968, 103544, 104471, 105099, 1553.061, 1508.120, 0.5285
2982, 104465, 103811, 103110, 104586, 1455.793, 1492.054, 0.3883
2983, 102886, 104583, 108701, 104857, 1635.967, 1549.697, 0.6033
2984, 103598, 101868, 104460, 102565, 1560.387, 1525.566, 0.4963
2985, 103529, 103828, 104755, 104273, 1524.515, 1541.643, 0.4242
2986, 102382, 103543, 103863, 104797, 1600.977, 1522.926, 0.5735
2987, 104465, 103811, 103822, 104330, 1474.775, 1577.593, 0.3226
2988, 102968, 103544, 104665, 104198, 1557.071, 1467.854, 0.6038
2989, 102886, 104583, 103598, 101868, 1639.825, 1548.770, 0.6071
2990, 103529, 103828, 102382, 103543, 1538.975, 1580.035, 0.3917
2991, 102968, 103544, 104465, 103811, 1560.922, 1464.423, 0.6163
2992, 108701, 104724, 104731, 104545, 1628.820, 1518.154, 0.6173
2993, 102886, 104583, 104597, 105077, 1642.833, 1490.702, 0.6845
2994, 105227, 104249, 104166, 104926, 1531.393, 1475.818, 0.5145
2995, 104755, 104792, 104869, 105894, 1498.286, 1473.270, 0.4619
2996, 104136, 103577, 103594, 103580, 1535.134, 1585.698, 0.3937
2997, 104719, 104043, 105683, 104678, 1663.441, 1484.864, 0.7146
2998, 103543, 104269, 105238, 104542, 1627.562, 1482.620, 0.6660
2999, 103529, 103828, 104593, 103868, 1547.860, 1445.011, 0.6078
3000, 103529, 103828, 103184, 103185, 1566.794, 1787.754, 0.1974
3001, 103018, 102110, 103543, 104269, 1730.774, 1619.090, 0.6411
3002, 104719, 104043, 103566, 102800, 1671.913, 1715.543, 0.4186
